,transaction_date,owner,ticker,asset_type,type,amount,senator,est_amt,5_day_pct_change,15_day_pct_change,30_day_pct_change
3832,4/3/2018,Joint,JPM,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-8000.5,0.034304688,0.014999427,0.039085053
3833,4/3/2018,Joint,WPC,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-8000.5,-0.004015453,-0.000321145,0.0399936
3834,4/3/2018,Joint,AAPL,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-8000.5,0.028861532,-0.032365266,0.11146104
3835,4/18/2018,Self,IBM,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,-0.019154257,-0.030895294,-0.039729285
3836,4/25/2018,Spouse,NVDA,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,0.044539754,0.135465756,0.214172341
3837,4/11/2018,Spouse,CVX,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-8000.5,0.038323053,0.052327178,0.088656504
3838,4/25/2018,Spouse,NFLX,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,32500.5,0.024856016,0.073358163,0.181972731
3839,4/23/2018,Spouse,NFLX,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,32500.5,-0.019548812,0.030876389,0.147823857
3840,4/11/2018,Spouse,NFLX,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-75000.5,0.101590457,0.031909545,0.13517959
3841,4/23/2018,Spouse,GDV,Other Securities,Purchase,"$1,001 - $15,000",Roger F Wicker,8000.5,,,
3843,1/29/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.038312307,-0.004522509,-0.002866018
3844,1/29/2016,Joint,WLK,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.012972566,-0.010334397,0.010768882
3845,1/29/2016,Joint,WLK,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.012972566,-0.010334397,0.010768882
3846,1/29/2016,Joint,LYV,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.116299613,-0.092951566,-0.015418518
3847,1/29/2016,Joint,WFM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3848,1/28/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.030080917,-0.013692433,0.020087395
3849,1/28/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.032247473,0.026263434,0.092729177
3850,1/28/2016,Joint,HYH,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3851,1/28/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.030080917,-0.013692433,0.020087395
3852,1/27/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.018077098,-0.022048386,-0.020724703
3853,1/27/2016,Joint,AAPL,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.031363869,0.035991553,0.088835248
3854,1/27/2016,Joint,MSFT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.018352136,0.026253901,0.023500848
3855,1/27/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.031363869,0.035991553,0.088835248
3856,1/27/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.031363869,0.035991553,0.088835248
3857,1/27/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.018077098,-0.022048386,-0.020724703
3858,1/27/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.031363869,0.035991553,0.088835248
3859,1/27/2016,Joint,MSFT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.018352136,0.026253901,0.023500848
3860,1/26/2016,Joint,HYH,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3861,1/25/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.010819541,-0.01279679,-0.027699047
3862,1/25/2016,Joint,HYH,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3863,1/22/2016,Joint,MSFT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.053547661,-0.034232055,-0.017089606
3864,1/22/2016,Joint,HYH,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3865,1/22/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.007163886,-0.034348018,-0.020205455
3866,1/21/2016,Joint,HYH,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3867,1/21/2016,Joint,GE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.013291284,-0.039874164,0.073936541
3868,1/21/2016,Joint,GE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.013291284,-0.039874164,0.073936541
3869,1/20/2016,Joint,BAC,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.024105225,-0.124908781,-0.010126428
3870,1/20/2016,Joint,PG,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.039166624,0.076355056,0.09244374
3871,1/20/2016,Joint,MO,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.030408841,0.04945827,0.087556867
3872,1/20/2016,Joint,WMB,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
3873,1/20/2016,Joint,NKE,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.009146269,-0.02760846,0.043842658
3874,1/20/2016,Joint,V,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.003253789,-0.005460799,0.049913475
3875,1/20/2016,Joint,KHC,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.067444176,0.013207862,0.087115311
3876,1/20/2016,Joint,WFM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3877,1/20/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.004565992,-0.028490204,-0.015312862
3878,1/20/2016,Joint,HYH,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3879,1/15/2016,Joint,WLK,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.017063543,-0.022227431,0.010678616
3880,1/15/2016,Joint,WFM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3881,1/14/2016,Joint,GE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.028217564,-0.017893997,0.010780327
3882,1/14/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.01285752,-0.057478067,-0.036699234
3884,1/13/2016,Joint,KN,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.037351489,0.118845552,-0.031409159
3885,1/13/2016,Joint,LYV,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.029438389,-0.032608665,-0.010869555
3886,1/13/2016,Joint,GE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.012393807,0.033286058,0.04941064
3887,1/13/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.006914787,-0.035510269,0.005397522
3888,1/13/2016,Joint,GE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.012393807,0.033286058,0.04941064
3896,1/7/2016,Joint,ABBV,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.036303946,-0.030298688,-0.023586612
3898,2/29/2016,Joint,HYH,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3899,2/26/2016,Joint,GM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.058724372,0.092163998,0.009123954
3900,2/25/2016,Joint,WFC,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.042303929,0.041466062,-0.014240923
3901,2/25/2016,Joint,MA,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.026538514,0.045641551,0.075031274
3902,2/25/2016,Joint,AXP,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,0.048745208,0.084672185,0.079401821
3903,2/25/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.048987107,0.09342695,0.122984672
3904,2/23/2016,Joint,ADT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0,0,0
3905,2/23/2016,Joint,WFM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3906,2/23/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.061675203,0.104446123,0.171824057
3907,2/22/2016,Joint,ETP,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,-0.139678789,-0.088388614,-0.033227405
3908,2/22/2016,Joint,ETP,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.139678789,-0.088388614,-0.033227405
3909,2/22/2016,Joint,GE,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,-0.001248641,0.037481202,0.061816041
3910,2/19/2016,Joint,ADT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0,0,0
3911,2/19/2016,Joint,GE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.021204586,0.053855681,0.084769612
3912,2/19/2016,Joint,GE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.021204586,0.053855681,0.084769612
3913,2/18/2016,Joint,ADT,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,0,0,0
3914,2/17/2016,Joint,EPD,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.003463328,0.012987137,0.065800949
3915,2/17/2016,Joint,SYY,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.028841795,0.014871454,0.060024651
3916,2/17/2016,Joint,ADT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0,0,0
3917,2/17/2016,Joint,MOS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.013043412,0.20332617,0.078320967
3918,2/17/2016,Joint,LYV,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.029527578,0.094980331,0.097933061
3919,2/17/2016,Joint,ADT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0,0,0
3920,2/17/2016,Joint,LYV,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.029527578,0.094980331,0.097933061
3921,2/16/2016,Joint,CHRW,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.023592148,0.012049932,0.053306469
3922,2/16/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.020177841,0.04542648,0.133692304
3923,2/16/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.020177841,0.04542648,0.133692304
3924,2/16/2016,Joint,ADT,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,0,0,0
3925,2/12/2016,Joint,MSFT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.050059742,0.017750071,0.091144575
3926,2/12/2016,Joint,KN,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.176352736,0.252505067,0.310621295
3927,2/12/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.03074782,0.083838706,0.145653435
3928,2/12/2016,Joint,MSFT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.050059742,0.017750071,0.091144575
3929,2/12/2016,Joint,GE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.040693469,0.080413275,0.122859417
3930,2/11/2016,Joint,WFM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3931,2/11/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.024973104,0.099359422,0.122624975
3933,2/11/2016,Joint,MSFT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.050353508,0.05460982,0.085216437
3934,2/11/2016,Joint,MSFT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.050353508,0.05460982,0.085216437
3935,2/10/2016,Joint,MSFT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.057427554,0.060669149,0.098354983
3936,2/10/2016,Joint,MSFT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.057427554,0.060669149,0.098354983
3937,2/10/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.002034461,0.013563777,0.020006575
3938,2/9/2016,Joint,LYV,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.049586728,0.151859428,0.154442132
3939,2/9/2016,Joint,HYH,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3940,2/9/2016,Joint,MSFT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.071355213,0.082186955,0.103033711
3941,2/8/2016,Joint,WMB,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
3942,2/8/2016,Joint,WMB,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
3943,2/8/2016,Joint,ETE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0,0,0
3944,2/5/2016,Joint,ORCL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.004481861,0.030251668,0.165546096
3945,2/5/2016,Joint,FOXA,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0,0,0
3946,2/5/2016,Joint,HYH,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3947,2/5/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.011367543,0.022045994,0.035824782
3948,2/4/2016,Joint,PKI,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.068055006,0.029411671,0.050450563
3949,2/4/2016,Joint,HYH,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3950,2/3/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.016278832,0.00970462,0.104038244
3951,2/3/2016,Joint,MSFT,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.046970773,0.006021588,0.055453523
3952,2/3/2016,Joint,HYH,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
3953,2/2/2016,Joint,ADT,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0,0,0
3954,2/2/2016,Joint,ADT,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0,0,0
3955,2/2/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.024799015,0.006032197,-0.026809693
3956,2/1/2016,Joint,EPD,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.109022573,-0.056390861,-0.002505916
3957,2/1/2016,Joint,PKI,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.140576224,-0.021355929,-0.010988785
3958,2/1/2016,Joint,AAPL,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.009379474,-0.012715899,0.090402098
3959,2/1/2016,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.043847327,0.003022903,-0.011038093
3963,12/6/2017,Self,GE,Stock,Purchase,"$15,001 - $50,000",Patrick J Toomey,32500.5,0.005662512,-0.010200776,-0.078049782
3964,11/30/2017,Self,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
3965,11/17/2017,Self,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
3966,11/15/2017,Self,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
3967,8/3/2017,Self,PHLD,Stock,Purchase,"$50,001 - $100,000",Patrick J Toomey,75000.5,,,
3968,1/8/2018,Self,PFS,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,0.038031298,-0.012677043,-0.02930838
3969,1/8/2018,Self,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
3970,1/5/2018,Self,PFS,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,0.044725942,-0.010436148,-0.036807972
3971,12/7/2017,Self,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
3972,12/7/2017,Self,GE,Stock,Purchase,"$1,001 - $15,000",Patrick J Toomey,8000.5,-0.003952521,-0.00787815,-0.039716909
3973,5/18/2017,Self,GE,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,0.00036394,0.01673943,-0.000188597
3977,4/27/2018,Joint,USG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
3978,4/26/2018,Joint,USG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
3979,4/26/2018,Joint,WPX,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.009227211,0.087081904,0.033448669
3980,4/25/2018,Joint,GLW,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.013303666,0.039172378,0.071886493
3981,4/24/2018,Joint,C,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.012586933,0.056480485,-0.008204978
3982,4/24/2018,Joint,GIS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.018481012,-0.042370772,-0.039891628
3983,4/24/2018,Joint,MRK,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.035114045,-0.014811102,0.03062087
3984,4/20/2018,Joint,CLX,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.038541851,0.058117168,0.064174206
3985,4/20/2018,Joint,PG,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,-0.01341488,-0.005826844,0.005148866
3986,4/20/2018,Joint,PEP,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,-0.007513882,-0.049278088,-0.014043633
3987,4/17/2018,Joint,DUK,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,-0.003566832,-0.00789804,-0.007747902
3988,4/13/2018,Joint,USG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
3989,4/12/2018,Joint,USG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
3990,4/9/2018,Joint,USG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
3993,4/12/2018,Spouse,CGNT,Stock,Sale,"$15,001 - $50,000",Tina Smith,-32500.5,0.002604164,0.002604164,0.002604164
3994,4/12/2018,Spouse,CGNT,Stock,Sale,"$100,001 - $250,000",Tina Smith,-175000.5,0.002604164,0.002604164,0.002604164
3995,4/10/2018,Spouse,CGNT,Stock,Sale,"$15,001 - $50,000",Tina Smith,-32500.5,0,0.002604164,0.002604164
3996,3/19/2018,Spouse,FB,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-8000.5,-0.072438573,-0.04357907,0.007533629
3997,3/19/2018,Joint,FB,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-32500.5,-0.072438573,-0.04357907,0.007533629
3998,3/19/2018,Self,FB,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-32500.5,-0.072438573,-0.04357907,0.007533629
4004,3/22/2018,Self,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-8000.5,,,
4005,3/29/2018,Spouse,CGNT,Stock,Sale,"$1,001 - $15,000",Tina Smith,-8000.5,0.0025974,0,0
4006,3/28/2018,Spouse,FANUY,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-8000.5,-0.011563027,-0.007575759,-0.170255199
4007,3/28/2018,Spouse,WFC,Stock,Sale,"$15,001 - $50,000",Shelley M Capito,-32500.5,0.034576618,0.001165364,0.069569853
4008,4/2/2018,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.026280174,0.052018477,0.101056612
4009,4/2/2018,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.026280174,0.052018477,0.101056612
4010,4/2/2018,Joint,CZR,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.062305299,0.281931573,0.34579448
4012,3/29/2018,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.042748968,0.03760821,0.079004385
4013,3/27/2018,Joint,DVN,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
4014,3/20/2018,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.006597077,0.050852073,0.094282578
4015,3/20/2018,Joint,ENTG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.024827709,-0.0055174,-0.093201065
4016,3/15/2018,Joint,EQM,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,,,
4017,3/13/2018,Joint,WMB,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,,,
4018,3/6/2018,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.041103312,-0.022714985,0.073012461
4020,3/27/2018,Self,DWDP,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,,,
4021,3/27/2018,Self,UPS,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,0.041499413,0.085445823,0.09033957
4022,3/5/2018,Self,DWDP,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,,,
4023,3/5/2018,Self,WMT,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,,,
4024,3/5/2018,Self,CAT,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,0.022366582,-0.012770952,0.014491952
4043,3/9/2018,Joint,XLNX,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.00223087,-0.093963278,-0.163910799
4044,3/9/2018,Joint,VRTX,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.00340401,-0.113185054,-0.099682246
4045,3/9/2018,Joint,VWO,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.011976226,-0.042329421,-0.051846098
4046,3/9/2018,Joint,TMO,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.033427706,-0.066957441,-0.006282557
4047,3/9/2018,Joint,SYK,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,0.006610093,-0.058262384,0.005203293
4048,3/9/2018,Joint,XBI,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.029250931,-0.130091736,-0.086414742
4049,3/9/2018,Joint,XSD,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.001878262,-0.098466306,-0.090339736
4050,3/9/2018,Joint,RYT,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.007713575,-0.089704458,-0.064761537
4051,3/9/2018,Joint,QCOM,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.038235692,-0.146279428,-0.198318342
4052,3/9/2018,Joint,ISRG,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.010443641,-0.089837846,0.016755222
4053,3/9/2018,Joint,INTC,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.019543948,-0.062655638,-0.020885213
4054,3/9/2018,Joint,ITW,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,0.003875448,-0.097886594,-0.075814716
4055,3/9/2018,Joint,IYT,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.00412293,-0.052003509,-0.012182492
4056,3/9/2018,Joint,IQV,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,0.00085231,-0.093750016,-0.071874966
4057,3/9/2018,Joint,HON,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.015758108,-0.076389409,-0.036249506
4058,3/9/2018,Joint,FDX,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,0.019868914,-0.034881841,0.006879214
4059,3/9/2018,Joint,DHR,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.017447524,-0.07211918,-0.022876628
4060,3/9/2018,Joint,COST,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.014370636,-0.030915417,0.025294277
4061,3/9/2018,Joint,CSCO,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.007934701,-0.096098841,-0.016845394
4062,3/9/2018,Joint,CVS,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.052259101,-0.11881043,-0.044572744
4063,3/9/2018,Joint,AAPL,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.010889932,-0.073896981,-0.081897858
4064,3/9/2018,Joint,ADI,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.006122565,-0.063126772,-0.071043941
4065,3/9/2018,Joint,AMGN,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.014966016,-0.131083075,-0.086028246
4066,2/28/2018,Spouse,RHHBY,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-8000.5,0.041854031,0.030875224,0.017962355
4067,2/27/2018,Spouse,STT,Stock,Purchase,"$1,001 - $15,000",Shelley M Capito,8000.5,-0.015956065,-0.009517659,-0.075736696
4068,2/27/2018,Spouse,MDLZ,Stock,Purchase,"$1,001 - $15,000",Shelley M Capito,8000.5,0.035446779,-0.037718347,-0.044395062
4069,2/27/2018,Spouse,ICE,Stock,Purchase,"$1,001 - $15,000",Shelley M Capito,8000.5,-0.001225536,0.016596561,-0.024663029
4070,2/27/2018,Spouse,OXY,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-8000.5,-0.016329612,-0.031102676,0.086693095
4071,2/27/2018,Spouse,CERN,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-8000.5,0.016106409,-0.070523775,-0.110555089
4072,2/21/2018,Self,BUD,Stock,Purchase,"$1,001 - $15,000",Shelley M Capito,8000.5,0.010660601,0.080335093,0.047401592
4074,2/15/2018,Self,NTRP,Stock,Purchase,"$1,001 - $15,000",Patrick J Toomey,8000.5,0.118421144,0.075358868,-0.00837317
